method,value
NMF,0.7648159551122391
NMF,0.7366802214655956
NMF,0.726465005729771
NMF,0.7340214218252352
NMF,0.7444115283571477
NMF,0.6710449379757117
NMF,0.7163765682114864
NMF,0.6701046686032849
NMF,0.7233703746845587
NMF,0.7599786878120862
NMF,0.726800095548935
NMF,0.6742997325303343
NMF,0.6230636794235502
NMF,0.6833035220956246
NMF,0.6722607660274633
NMF,1.1002519325809996
NMF,1.1011367868196364
NMF,1.0994913735902083
NMF,1.109325965712728
NMF,1.107267647881026
NMF,1.1125597341784144
NMF,1.109122375290189
NMF,1.0959611051202518
NMF,1.1064650920233583
NMF,1.1085430289952891
SVD,0.9621527461704228
SVD,0.954262049284266
SVD,0.9929128182197932
SVD,0.9469199106456466
SVD,0.9143022078817392
SVD,0.7377369747638164
SVD,0.7375443772050531
SVD,0.7370091104381105
SVD,0.7357776774344826
SVD,0.7296072736190478
SVD,0.7743574559459716
SVD,0.7657325937797801
SVD,0.7926034376696927
SVD,0.7738433420631579
SVD,0.7633108692429799
SVD,0.8993074967436225
SVD,0.9253407332088448
SVD,0.8828521606320286
SVD,0.8749079017424758
SVD,0.8649986572835126
SVD,0.7719401085920884
SVD,0.7721121897118192
SVD,0.7725334412978057
SVD,0.7724191473643027
SVD,0.7727240147872756
SVD,0.8043689211025385
SVD,0.804727988887279
SVD,0.8037352351438529
SVD,0.8044018830354958
SVD,0.8043722778891481
SVD,0.7715822387960349
SVD,0.7761062201639173
SVD,0.7715457609923334
SVD,0.771930320221232
SVD,0.7718850228514762
SVD,1.0033090112925844
SVD,1.0038066663782017
SVD,1.003637621996555
SVD,1.0033169200798122
SVD,1.0037474533234505
SVD,0.8072120564588613
SVD,0.8071358569459985
SVD,0.8071787379982414
SVD,0.8071125800280259
SVD,0.807081694145232
SVD,0.7740313174820241
SVD,0.7732008244289708
SVD,0.7904664142940776
SVD,0.7736036273499415
SVD,0.7736038614782049
SVD,0.7158084155993901
SVD,0.7156716732386094
SVD,0.7161931210592036
SVD,0.7163774894736809
SVD,0.7163370233189713
SVD,0.7445567640677052
SVD,0.7455157186275261
SVD,0.7454452453410156
SVD,0.768944091826067
SVD,0.7446981830350023
SVD,0.7301633608322683
SVD,0.8228349214036894
SVD,0.7300031249826803
SVD,0.730016883604826
SVD,0.7298507966073025
SVD,0.7103063528784574
SVD,0.7253566370136344
SVD,0.7509374251179357
SVD,0.7358977608110058
SVD,0.7285448619147817
SVD,0.6900166516303626
SVD,0.7035670324431702
SVD,0.7274167239565714
SVD,0.7232974511120166
SVD,0.7278437741451672
SVD,0.7936459014834408
SVD,0.7618160416831216
SVD,0.7469687998368107
SVD,0.7590024194904254
SVD,0.7704095835794151
SVD,0.6966150443990952
SVD,0.7449625995610121
SVD,0.6925666207109624
SVD,0.7529348726074608
SVD,0.7791355447324516
SVD,0.7508811502121971
SVD,0.6994315437913959
SVD,0.6459755700096348
SVD,0.7170653430189118
SVD,0.7028551219661939
SVD,1.1237968681813977
SVD,1.1255971236850366
SVD,1.1245853592965362
SVD,1.1275236577989176
SVD,1.1280130380777982
SVD,1.1296022308054212
SVD,1.1284191390179137
SVD,1.1197044330422432
SVD,1.1275282504946935
SVD,1.129348771739379
BIASEDMF,0.9662449620339552
BIASEDMF,0.9581199183692424
BIASEDMF,0.9968832577662856
BIASEDMF,0.9505457408742298
BIASEDMF,0.9185321781274308
BIASEDMF,0.7426488756022961
BIASEDMF,0.742491671577301
BIASEDMF,0.7413679379645747
BIASEDMF,0.7410113564586894
BIASEDMF,0.7351354624037222
BIASEDMF,0.7778673858149089
BIASEDMF,0.7697042170334307
BIASEDMF,0.79617880569661
BIASEDMF,0.777639501325819
BIASEDMF,0.7669211551627929
BIASEDMF,0.9021403232435304
BIASEDMF,0.928317612576404
BIASEDMF,0.8854002419824566
BIASEDMF,0.8779452643177484
BIASEDMF,0.8681185014223093
BIASEDMF,0.772999825064125
BIASEDMF,0.7729302654056808
BIASEDMF,0.7729999388908118
BIASEDMF,0.7730925602965039
BIASEDMF,0.7731343012700062
BIASEDMF,0.8056970140121729
BIASEDMF,0.8057863059195968
BIASEDMF,0.8056932024550343
BIASEDMF,0.805743063429781
BIASEDMF,0.8057968629161257
BIASEDMF,0.7742015921705229
BIASEDMF,0.7780522682675766
BIASEDMF,0.7736456012338261
BIASEDMF,0.7736886281591698
BIASEDMF,0.7737477711897431
BIASEDMF,1.0061201646451683
BIASEDMF,1.006420490243918
BIASEDMF,1.0060990085823134
BIASEDMF,1.0065221111463625
BIASEDMF,1.0064808976312611
BIASEDMF,0.8070719522720516
BIASEDMF,0.8075476621918216
BIASEDMF,0.80780215987396
BIASEDMF,0.8078212948507525
BIASEDMF,0.8076952890405628
BIASEDMF,0.7733349607551376
BIASEDMF,0.773614730976888
